"ID","NEWSCODE","PUBLISHTIME","PUBLISHDATE","COMPCODE","INDEXCODE","INDEXTYPE","IMPSCORE","ISVALID","TMSTAMP","ENTRYDATE","ENTRYTIME","NEWSCODEHD","DATA_DOWNLOAD_TIME"
"3307959","20200714020102025415","2020/7/14 6:22:00","20200714","80461991","520107","520","-1","1","000000010474604F","2020/7/14","07:07:12","20200714020011689243",""
"3307960","20200714020102025415","2020/7/14 6:22:00","20200714","80462222","520107","520","-1","1","0000000104746055","2020/7/14","07:07:12","20200714020011689243",""
"3307961","20200714020102025457","2020/7/13 23:37:00","20200713","10001089","513107","513","-2","1","0000000104746C01","2020/7/14","07:12:29","20200714020011689249",""
"3307962","20200714020102025457","2020/7/13 23:37:00","20200713","80002706","513107","513","-2","1","0000000104746C02","2020/7/14","07:12:29","20200714020011689249",""
"3307963","20200714020102025457","2020/7/13 23:37:00","20200713","80002881","512103","512","-1","1","0000000104746C03","2020/7/14","07:12:29","20200714020011689249",""
"3307964","20200714020102025457","2020/7/13 23:37:00","20200713","80055878","513108","513","0","1","0000000104746C04","2020/7/14","07:12:29","20200714020011689249",""
"3308045","20200714020102025695","2020/7/14 3:06:00","20200714","80000003","514100","514","-1","1","0000000104759E8A","2020/7/14","08:03:01","20200714020011689283",""
"3308046","20200714020102026850","2020/7/14 7:24:00","20200714","80667963","514103","514","-1","1","0000000104759E97","2020/7/14","08:03:01","20200714020011689448",""
"3308049","20200714020102026997","2020/7/13 0:29:00","20200713","81110900","519102","519","-1","1","0000000104759E88","2020/7/14","08:03:01","20200714020011689469",""
"3308050","20200714020102026857","2020/7/14 7:39:00","20200714","80541750","514110","514","0","1","0000000104759E98","2020/7/14","08:03:01","20200714020011689449",""
"3308051","20200714020102026920","2020/7/14 7:15:00","20200714","80588926","513128","513","-1","1","0000000104759E8D","2020/7/14","08:03:01","20200714020011689458",""
"3308052","20200714020102027116","2020/7/13 21:30:00","20200713","80095246","512100","512","-1","1","0000000104759E87","2020/7/14","08:03:01","20200714020011689486",""
"3308053","20200714020102027032","2020/7/14 7:29:00","20200714","80000513","518101","518","-1","1","0000000104759E8F","2020/7/14","08:03:01","20200714020011689474",""
"3308054","20200714020102027032","2020/7/14 7:29:00","20200714","80000680","518101","518","-1","1","0000000104759E90","2020/7/14","08:03:01","20200714020011689474",""
"3308055","20200714020102027032","2020/7/14 7:29:00","20200714","80048091","511101","511","0","1","0000000104759E91","2020/7/14","08:03:01","20200714020011689474",""
"3308056","20200714020102027032","2020/7/14 7:29:00","20200714","80060852","518101","518","-1","1","0000000104759E92","2020/7/14","08:03:01","20200714020011689474",""
"3308057","20200714020102027032","2020/7/14 7:29:00","20200714","80317091","513107","513","-2","1","0000000104759E93","2020/7/14","08:03:01","20200714020011689474",""
"3308058","20200714020102027032","2020/7/14 7:29:00","20200714","80972185","516100","516","-1","1","0000000104759E95","2020/7/14","08:03:01","20200714020011689474",""
"3308059","20200714020102027095","2020/7/14 7:21:00","20200714","81258560","514110","514","0","1","0000000104760F48","2020/7/14","08:12:50","20200714020011689483",""
"3308060","20200714020102027137","2020/7/14 7:46:00","20200714","10001506","512100","512","-2","1","0000000104759E99","2020/7/14","08:03:01","20200714020011689489",""
"3308082","20200714020102027459","2020/7/14 0:23:00","20200714","81295128","520107","520","-1","1","0000000104760108","2020/7/14","08:08:06","20200714020011689535",""
"3308090","20200714020102027522","2020/7/14 7:46:00","20200714","80137863","513128","513","-1","1","00000001047646AC","2020/7/14","08:23:03","20200714020011689544",""
"3308091","20200714020102027522","2020/7/14 7:46:00","20200714","81585641","513128","513","-1","1","00000001047646B0","2020/7/14","08:23:03","20200714020011689544",""
"3308075","20200714020102027403","2020/7/13 22:54:00","20200713","80201123","512100","512","0","1","0000000104760B11","2020/7/14","08:10:57","20200714020011689527",""
"3308066","20200714020102027270","2020/7/13 23:22:00","20200713","82519464","512100","512","-2","1","0000000104760B12","2020/7/14","08:10:57","20200714020011689508",""
"3308061","20200714020102027207","2020/7/14 7:15:00","20200714","80066721","510107","510","-1","1","0000000104760B13","2020/7/14","08:10:57","20200714020011689499",""
"3308062","20200714020102027207","2020/7/14 7:15:00","20200714","80143682","518101","518","-1","1","0000000104760B14","2020/7/14","08:10:57","20200714020011689499",""
"3308063","20200714020102027207","2020/7/14 7:15:00","20200714","81574608","513128","513","-1","1","0000000104760B15","2020/7/14","08:10:57","20200714020011689499",""
"3308073","20200714020102027284","2020/7/14 7:09:00","20200714","80163672","513128","513","0","1","0000000104760B16","2020/7/14","08:10:57","20200714020011689510",""
"3308076","20200714020102027347","2020/7/14 7:15:00","20200714","80071805","513123","513","0","1","0000000104760B17","2020/7/14","08:10:57","20200714020011689519",""
"3308077","20200714020102027347","2020/7/14 7:15:00","20200714","80134222","513109","513","0","1","0000000104760B18","2020/7/14","08:10:57","20200714020011689519",""
"3308078","20200714020102027347","2020/7/14 7:15:00","20200714","80319008","511106","511","-2","1","0000000104760B19","2020/7/14","08:10:57","20200714020011689519",""
